"Hand #","Hole Card 1","Hole Card 2","Flop Card 1","Flop Card 2","Flop Card 3","Turn","River","BB","Date","Position","F Act","R Act","T Act","Bet F","Bet R","Bet T","Bet PF"
"4107713977","36","14","35","48","3","0","0","false","2021/04/24  4:59 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4107713790","10","15","0","0","0","0","0","false","2021/04/24  4:59 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4107713750","29","41","32","46","19","2","6","false","2021/04/24  4:59 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4107713351","34","31","8","14","44","0","0","false","2021/04/24  4:57 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4107713139","34","32","3","1","26","3","8","false","2021/04/24  4:57 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4107712947","52","1","40","31","32","0","0","false","2021/04/24  4:56 pm","BTN","B","","","$0.00","$0.00","$0.00","$0.45"
"4107712942","36","41","44","7","33","3","0","false","2021/04/24  4:56 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4107712728","34","43","0","0","0","0","0","false","2021/04/24  4:56 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4107712664","51","21","0","0","0","0","0","false","2021/04/24  4:56 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4107712473","21","2","0","0","0","0","0","true","2021/04/24  4:55 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4107712371","8","28","0","0","0","0","0","false","2021/04/24  4:55 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4107712164","39","27","35","21","6","0","0","false","2021/04/24  4:54 pm","SB","XF","","","$0.00","$0.00","$0.00","$0.34"
"4107712058","43","4","0","0","0","0","0","false","2021/04/24  4:54 pm","CO","","","","$0.00","$0.00","$0.00","$0.15"
"4107711910","50","30","0","0","0","0","0","false","2021/04/24  4:54 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4107711826","26","45","24","8","9","4","0","true","2021/04/24  4:53 pm","BB","X","","B","$0.00","$0.00","$0.00","$0.15"
"4107711638","19","29","0","0","0","0","0","false","2021/04/24  4:53 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4107711411","12","29","0","0","0","0","0","true","2021/04/24  4:52 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4107669501","12","10","0","0","0","0","0","false","2021/04/24  2:58 pm","CO","","","","$0.00","$0.00","$0.00","$0.05"
"4107669312","11","28","52","13","20","0","0","false","2021/04/24  2:58 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
